"","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend"
"271",73403,-78.751886664929,35.7985040828525,38.166788598555,"Hispanic","F","<25k",4,2,2,1,0
"272",73477,-78.5627687878277,35.7860865731356,26.7041349880625,"Black","F","<25k",4,2,2,2,0
"273",73483,-78.5309946820254,35.7584975897726,36.2586240773761,"White","M","75-100k",3,1,1,3,0
"274",73593,-78.6844442553496,35.6438086405818,45.1126979958125,"Black","F","50-75k",3,1,2,1,0
"275",73772,-78.5261450795872,35.7795704325869,46.8602846240976,"White","M","75-100k",4,2,2,3,0
"276",73799,-78.49461477351,35.7100588117658,38.1493328440013,"White","M","25-50k",2,1,2,3,0
"277",73851,-78.6782681512564,35.7374198891034,45.2977337888923,"White","F","75-100k",5,3,1,3,0
"278",74053,-78.5898146073744,35.8595830600843,38.6126927546229,"Black","M","75-100k",5,3,2,1,0
"279",74357,-78.6545548957231,35.794135818321,52.8557571446354,"White","F","75-100k",5,3,2,2,0
"280",74362,-78.6560201469681,35.7695016658966,37.748365565853,"Aisian/Other","M","100-150k",5,3,2,3,0
"281",74721,-78.6331355696261,35.770656055905,44.8754356317067,"White","M","25-50k",5,4,1,1,0
"282",74758,-78.7305988222526,35.8756527743212,43.9784496794367,"Hispanic","F","50-75k",3,1,2,2,1
"283",74765,-78.6999924680452,35.9728869135673,43.1593011265672,"Hispanic","M","25-50k",3,1,2,3,0
"284",74808,-78.6608886643752,35.7331821847009,31.9435284267784,"White","F","<25k",5,4,1,2,0
"285",75231,-78.7011281547642,35.7879252280024,29.780758088279,"White","F","100-150k",5,4,1,3,0
"286",75264,-78.7274711651263,35.7613615437728,34.0746483289862,"Black","F","<25k",5,4,2,1,0
"287",75853,-78.5633126163002,35.8130974662088,44.7822350167375,"Black","M","<25k",5,4,2,2,0
"288",76054,-78.6730893954032,35.7361501667701,41.9936947516546,"Hispanic","F","75-100k",5,4,2,3,0
"289",76084,-78.556097053011,35.7540150645649,37.8321639936708,"Hispanic","M","100-150k",4,3,1,1,0
"290",76237,-78.6002280771898,35.744967804207,37.8857012006952,"Black","M","75-100k",4,3,1,2,0
"291",76304,-78.749585910949,35.649249457031,43.5441377318289,"White","F","100-150k",3,2,1,1,0
"292",76710,-78.6419634146232,35.8260363911154,36.2625570517893,"White","F","75-100k",4,3,1,3,0
"293",76855,-78.658281204003,35.7071252636762,51.7146059875686,"White","F",">150k",4,3,2,1,0
"294",76889,-78.5593297507318,35.9231116491296,40.07535246222,"White","M","100-150k",4,3,2,2,0
"295",77055,-78.7309441203103,35.8369476594106,43.0648114524642,"White","F","25-50k",4,3,2,3,0
"296",77060,-78.6486476205443,35.6532736186565,26.666470969297,"White","M","100-150k",3,2,1,2,0
"297",77782,-78.5791927105303,35.7883147667503,41.7304840517756,"Hispanic","F","25-50k",4,4,1,1,0
"298",78594,-78.6992402645652,35.7483907578903,39.4992475230613,"White","F","50-75k",1,1,1,1,0
"299",78596,-78.6816827752671,35.6693706479002,50.914482821316,"Aisian/Other","F","<25k",4,4,1,2,0
"300",78602,-78.7132258948959,35.7834061284519,52.9759021941097,"White","F","50-75k",1,1,1,2,0
"301",78827,-78.68828587267,35.8257584230712,30.9844400790021,"White","M","100-150k",1,1,1,3,0
"302",78910,-78.4975233483977,35.6850521491476,60.6956419566919,"Black","M","<25k",2,2,1,1,0
"303",79241,-78.6800709991211,35.9058087619118,38.3856532830658,"White","F","75-100k",4,4,1,3,0
"304",79339,-78.5679362062562,35.7680241482928,41.564100611653,"White","F","25-50k",4,4,2,1,0
"305",79735,-78.5949659932854,35.8706964072509,49.1531122406175,"Black","M","25-50k",1,1,2,1,0
"306",80221,-78.4708871564616,35.661178704882,32.6212314543258,"White","F","25-50k",2,2,1,2,0
"307",80366,-78.5166575932851,35.7321718921609,35.5493744621452,"White","M","25-50k",3,2,1,3,0
"308",80522,-78.5080134403164,35.7349138751329,43.6414321871994,"Hispanic","M","50-75k",3,2,2,1,0
"309",80664,-78.7260260241246,35.7841782238491,32.4739339694145,"White","F","75-100k",1,1,2,2,0
"310",80991,-78.6990112945971,35.6525375771657,41.323547932128,"Black","M","25-50k",3,2,2,2,0
"311",81173,-78.7143682732662,35.8296977868405,51.29318757084,"White","F","75-100k",4,4,2,2,0
"312",81317,-78.7034314698353,35.7520839374465,49.5128541330821,"Black","F","25-50k",1,1,2,3,1
"313",81493,-78.533916307243,35.7593234796273,48.3110859785568,"Black","F","100-150k",4,4,2,3,0
"314",81651,-78.5580182748451,35.7314810303985,43.882153535743,"White","F","25-50k",3,2,2,3,0
"315",82205,-78.6727259434935,35.879290476285,59.7043698922123,"Hispanic","F","75-100k",5,1,1,1,0
"316",82914,-78.5028750033619,35.6728564236209,32.1834359140707,"White","F","25-50k",2,2,1,3,0
"317",83214,-78.642095767275,35.7360728718252,68.4831070618007,"White","M","100-150k",1,2,1,1,0
"318",83260,-78.6707608759849,35.8761569341426,52.192487496474,"Hispanic","F","75-100k",5,1,1,2,0
"319",83306,-78.5481578045966,35.8483658806511,33.6036111700072,"Black","M","<25k",1,2,1,2,0
"320",83421,-78.652838857942,35.7134820770717,50.0770907192869,"White","F","100-150k",5,1,1,3,0
"321",83633,-78.5749011115147,35.5968169387229,31.1796097979087,"White","M","75-100k",2,2,2,1,0
"322",83725,-78.670983568093,35.7921362511513,40.236229343166,"White","F","75-100k",1,2,1,3,0
"323",83787,-78.5251315803579,35.7435720950139,48.0952896829893,"White","F","75-100k",3,3,1,1,0
"324",84200,-78.6335981390861,35.9809685093741,30.4662369815412,"White","M","25-50k",3,3,1,2,0
"325",84254,-78.664845723241,35.509392918252,35.7926478473905,"White","M","100-150k",2,2,2,2,0
"326",84306,-78.6947859604427,35.8931930872121,53.3970170031998,"Hispanic","M","<25k",3,3,1,3,0
"327",84379,-78.5549738026891,35.7273942747309,45.1946173285101,"White","F","75-100k",3,3,2,1,0
"328",84699,-78.5685072373626,35.8137409391599,52.6799409891997,"White","M","50-75k",1,2,2,1,0
"329",85102,-78.599740354931,35.8458746873785,36.7685263104953,"Aisian/Other","M","<25k",1,2,2,2,0
"330",85986,-78.7075326469172,35.9163680939179,50.1197645417355,"White","F","100-150k",3,3,2,2,0
"331",86209,-78.6037310930653,35.7086156834111,31.9685665176456,"Aisian/Other","M","100-150k",5,1,2,1,0
"332",86850,-78.5241150412676,35.8571504839679,34.6392665034194,"White","M","<25k",1,2,2,3,1
"333",86921,-78.6183273349168,35.791407724161,37.7846343507248,"White","F","75-100k",5,1,2,2,0
"334",86993,-78.6267723965467,35.7826329035796,42.9157865150334,"Hispanic","M","25-50k",1,3,1,1,0
"335",87264,-78.7705130827536,35.7504421979483,46.0440062158264,"Aisian/Other","F","75-100k",5,1,2,3,0
"336",87620,-78.5277058095695,35.7563521234355,53.0995406740068,"White","M",">150k",3,3,2,3,0
"337",87641,-78.7449745553865,35.8737676390199,31.1698692601501,"White","M","75-100k",3,4,1,1,0
"338",87836,-78.5547490958432,35.758477508984,44.9794284886004,"White","M","50-75k",5,2,1,1,0
"339",87993,-78.554676170205,35.9272026393981,53.2178160171949,"Black","F","75-100k",5,2,1,2,0
"340",88066,-78.6724692298998,35.5916541577508,30.7068504610184,"Black","F","100-150k",2,2,2,3,1
"341",88174,-78.6449542509232,35.6615928770279,46.3774297462067,"Black","M","50-75k",5,2,1,3,0
"342",88185,-78.7417025205854,35.8015328509396,54.6092024471967,"White","M","<25k",5,2,2,1,0
"343",88484,-78.7078790756081,35.9000649001329,53.4728845746191,"White","F","75-100k",3,4,1,2,0
"344",88684,-78.6399215811582,35.8010379729824,56.4240548651922,"White","M","25-50k",1,3,1,2,0
"345",88963,-78.6095829096445,35.5759420887583,41.1291205850863,"White","M","50-75k",2,3,1,1,0
"346",89221,-78.5243284029323,35.6780369739074,48.6075495229695,"White","M","50-75k",2,3,1,2,1
"347",89703,-78.4435774802028,35.7358829988508,42.861015666813,"White","F","100-150k",2,3,1,3,0
"348",89829,-78.7796547526973,35.8904358446662,42.7465678059424,"White","M","25-50k",5,2,2,2,0
"349",89940,-78.6276989756149,35.7048322310554,45.011401609002,"White","M","75-100k",5,2,2,3,1
"350",90471,-78.6010210170837,35.7735876050329,43.7377392738406,"White","M","50-75k",5,3,1,1,0
"351",90607,-78.6668619769227,35.764168437023,27.7598053161807,"White","M","75-100k",1,3,1,3,0
"352",90784,-78.6863409538607,35.5936428254335,31.309362335753,"White","M","25-50k",2,3,2,1,0
"353",91295,-78.7597278549826,35.6970864540926,38.9836826875898,"Hispanic","F","100-150k",5,3,1,2,0
"354",91341,-78.6631800537882,35.8026865150869,35.370322985796,"White","M","100-150k",1,3,2,1,0
"355",91876,-78.6699338928566,35.735136311446,63.3973276220538,"White","M","50-75k",1,3,2,2,0
"356",91891,-78.6872439140241,35.8019208769618,37.6921566776097,"White","F","50-75k",1,3,2,3,1
"357",92054,-78.619858361345,35.7905842327723,34.4257657650082,"White","F","<25k",5,3,1,3,0
"358",92196,-78.7475650184272,35.8060071099156,52.740289624688,"White","M","50-75k",5,3,2,1,0
"359",92266,-78.6658785387592,35.7794449624803,56.4479395869466,"White","M","75-100k",1,4,1,1,0
"360",92458,-78.6250074519966,35.6279376788379,37.3144082837004,"White","M","25-50k",3,4,1,3,0
"361",92569,-78.6231285742313,35.7899649703807,41.8880088962812,"Hispanic","F","50-75k",1,4,1,2,0
"362",93174,-78.6779063233094,35.7563840591489,37.1209944527353,"White","F","25-50k",1,4,1,3,0
"363",93188,-78.7025157039182,35.8272564135148,48.2814713229744,"Hispanic","F","100-150k",5,3,2,2,0
"364",93289,-78.5157745039391,35.6782092090998,44.0352400878472,"White","M","75-100k",2,3,2,2,0
"365",93734,-78.6642105059576,35.6480088279638,45.1991236212739,"White","F","75-100k",3,4,2,1,0
"366",93947,-78.5105785367555,35.7490144466552,32.8532791097866,"White","F","100-150k",3,4,2,2,0
"367",94001,-78.723294297876,35.7861958000375,49.2889062331581,"White","M","75-100k",1,4,2,1,0
"368",94416,-78.5454856607388,35.8434566915285,54.7463446862238,"White","F","75-100k",1,4,2,2,0
"369",94703,-78.6868921968179,35.7651653486543,38.7964065581483,"Black","M","50-75k",1,4,2,3,0
"370",94992,-78.6682939041362,35.773853699838,41.0575443594903,"White","F","25-50k",2,1,1,1,0
"371",95570,-78.6764333797364,35.6965162392981,55.1599918042679,"White","M","50-75k",5,3,2,3,0
"372",95755,-78.6602539432726,35.8915742244816,35.2394951799854,"Black","F","25-50k",5,4,1,1,0
"373",96049,-78.5433862275633,35.6114874165457,27.4181813621805,"White","F","25-50k",2,3,2,3,0
"374",96171,-78.6536364315157,35.8224309008959,45.439901435223,"White","M","50-75k",2,1,1,2,0
"375",96658,-78.6408498474312,35.7768949711747,40.7188623085249,"White","M","25-50k",2,1,1,3,0
"376",97148,-78.5600434708901,35.7279756579426,39.6924981602043,"Black","M","50-75k",3,4,2,3,0
"377",97160,-78.5053750537707,35.7443981894448,41.7019815414239,"White","M","75-100k",4,1,1,1,0
"378",97239,-78.5671775542596,35.64414561956,28.6507314417262,"Aisian/Other","F","50-75k",4,1,1,2,0
"379",97613,-78.5907017701359,35.8268405535999,40.178522346508,"White","F","<25k",2,1,2,1,0
"380",97636,-78.6939419122932,35.7914922203514,41.4618980383881,"Black","F","50-75k",2,1,2,2,0
"381",98146,-78.7007923199166,35.8129455321592,47.0696371505065,"White","M","25-50k",2,1,2,3,0
"382",98651,-78.5523856404777,35.7532489420121,53.3162549270464,"Hispanic","F","50-75k",4,1,1,3,0
"383",98731,-78.5702239406641,35.7783132036507,59.2701631624905,"White","F","75-100k",5,4,1,2,0
"384",99522,-78.5491623724078,35.6211778551567,25.8580339447747,"White","F","100-150k",2,4,1,1,0
"385",99534,-78.4925692454381,35.6657542178603,38.6704459686346,"White","F","100-150k",2,4,1,2,0
"386",99830,-78.7164277804277,35.8227949053382,44.3052502300759,"White","M","75-100k",5,4,1,3,0
"387",100249,-78.6768675889646,36.0168632988071,56.4251069700496,"White","M","25-50k",2,4,1,3,0
"388",100255,-78.6968547938391,35.7226003692066,40.3400031283436,"White","M","<25k",2,2,1,1,0
"389",100876,-78.7148473815844,35.6995709741188,51.1171800388477,"White","F","<25k",5,4,2,1,0
"390",101032,-78.4277795229649,35.7148487037893,42.5711712097047,"White","F","50-75k",2,4,2,1,0
"391",101226,-78.6465236769907,35.7376891984779,61.955395059382,"White","M","<25k",2,2,1,2,0
"392",101707,-78.6597566019903,35.7501745099275,41.0483122844371,"White","F","75-100k",2,2,1,3,0
"393",101790,-78.7062406836517,35.8846538347744,32.0189375848025,"Black","F","100-150k",4,1,2,1,0
"394",102059,-78.6363772172204,35.7773776313484,52.0651171809957,"Black","F","<25k",2,2,2,1,0
"395",102336,-78.6928761294412,35.7142849714456,42.5495780187176,"White","F","25-50k",5,4,2,2,0
"396",102821,-78.5290496366078,35.6261120281529,32.1484132624851,"Hispanic","M","<25k",2,4,2,2,0
"397",102872,-78.4743806193437,35.8241612383541,46.9173122804551,"White","F","75-100k",5,4,2,3,0
"398",103018,-78.7597018654855,35.7404413904421,37.2101666914439,"White","F","75-100k",1,1,1,1,0
"399",103087,-78.7195410271284,35.7028895386435,35.9381782133841,"White","M","100-150k",1,1,1,2,0
"400",103499,-78.7440395935488,35.6868101014199,33.9772764871056,"White","M","100-150k",1,1,1,3,0
"401",103879,-78.5972980693613,35.889157652197,49.3410849286318,"White","F","75-100k",2,2,2,2,0
"402",103939,-78.4559182864753,35.7348925356436,50.5295327762625,"White","M","25-50k",2,4,2,3,0
"403",104287,-78.6200168195931,35.715816186602,43.6076468247246,"White","F","75-100k",1,1,2,1,0
"404",104630,-78.5902698782659,35.6998894591619,42.752353781705,"White","M","25-50k",1,1,2,2,0
"405",104866,-78.5965897544665,35.769795553507,40.0492222527682,"Black","F","25-50k",1,1,2,3,1
"406",105086,-78.6811936780755,35.7262309416499,42.698006296317,"White","M","50-75k",2,2,2,3,0
"407",105094,-78.5309061484924,35.6758488316946,36.8480519337894,"White","F","100-150k",3,1,1,1,0
"408",105270,-78.6355120879442,35.7502380469386,59.9307048263982,"White","F","75-100k",2,3,1,1,0
"409",105322,-78.6547245382595,35.8606826575779,37.74853943407,"White","F","75-100k",1,2,1,1,0
"410",105848,-78.6491613851728,35.7106638683922,64.6700917468977,"White","M",">150k",1,2,1,2,0
"411",105946,-78.6238686982867,35.8363174306475,38.0583604060061,"White","M","75-100k",2,3,1,2,0
"412",106074,-78.6164660817251,35.7976619977515,50.7097485582289,"White","M",">150k",1,2,1,3,0
"413",106080,-78.7467688346385,35.8962257697361,50.7296136288291,"White","F","75-100k",4,1,2,2,0
"414",106551,-78.6376742015579,35.6559554629455,32.4877529848785,"White","M","25-50k",4,1,2,3,0
"415",106583,-78.6328688334431,35.7724498731656,34.2084530699405,"White","M","75-100k",2,3,1,3,0
"416",107003,-78.645685702318,35.7590921359747,46.5857957870542,"White","F","50-75k",2,3,2,1,0
"417",107008,-78.7199976088802,35.7594256117616,36.1657068077707,"White","M","75-100k",2,3,2,2,0
"418",107175,-78.7141593275061,35.9178687216462,44.8389433337903,"Aisian/Other","F","50-75k",4,2,1,1,0
"419",107914,-78.5217322446341,35.7581953449347,50.1697015048835,"White","F","75-100k",4,2,1,2,0
"420",108217,-78.6527956257611,35.695019155262,38.5651473067635,"White","M","75-100k",1,2,2,1,0
"421",108278,-78.7529432320821,35.9609653536164,27.9020249678201,"White","M","75-100k",4,2,1,3,0
"422",108291,-78.6350880311237,35.5838497542363,38.8310676052459,"White","M","25-50k",3,1,1,2,0
"423",108560,-78.5721587580165,35.6751188959482,40.3361106484315,"Black","F","25-50k",4,2,2,1,0
"424",108641,-78.7219660648434,35.7859183268791,45.9587942392135,"White","M","75-100k",2,3,2,3,0
"425",109047,-78.4443348808816,35.6767551625682,37.0857041133619,"White","M","50-75k",3,1,1,3,1
"426",109478,-78.591618525865,35.8155868437158,37.5306090438372,"White","M","50-75k",2,4,1,1,0
"427",109532,-78.551511256848,35.6595352223776,50.1813091790269,"White","M","25-50k",4,2,2,2,0
"428",109963,-78.6480292631349,35.7966707448269,42.2409434968155,"White","M",">150k",2,4,1,2,0
"429",110413,-78.642294663443,35.7878140055618,46.7592249646596,"Black","F","25-50k",2,4,1,3,0
"430",111017,-78.6601353333441,35.7202301342196,33.5974174642806,"White","F","75-100k",2,4,2,1,0
"431",111101,-78.5147517212418,35.723684861949,34.579750314966,"White","M","75-100k",4,2,2,3,0
"432",111471,-78.6997899524883,35.8484448227855,44.7820985945696,"White","M","25-50k",1,2,2,2,0
"433",111678,-78.6169856494692,35.8873250372825,42.4895046119013,"White","F","<25k",2,4,2,2,1
"434",111720,-78.6398947951604,35.7469550374765,46.3944671523994,"Hispanic","F","75-100k",2,4,2,3,0
"435",112890,-78.5671963030365,35.7621404900353,39.5407721070779,"White","M","75-100k",1,2,2,3,0
"436",113024,-78.6371169384101,35.7370764232758,39.7974849946449,"White","F","25-50k",3,1,1,1,0
"437",113548,-78.6018495068286,35.630075818192,47.2470241733837,"Black","M","100-150k",4,3,1,1,0
"438",113881,-78.6459250144801,35.7065856743703,42.1513216933376,"White","M","<25k",1,3,1,1,0
"439",114153,-78.4409069146004,35.7308812288932,52.2219789004732,"Black","F","25-50k",3,1,2,1,0
"440",114216,-78.5477129954828,35.7461202171407,53.0082698639102,"White","F","75-100k",4,3,1,2,0
"441",114318,-78.6899235220759,35.7936516331075,44.3638994278446,"White","M","50-75k",3,1,1,2,0
"442",114512,-78.6269493733721,35.7572561905404,43.6102937682067,"White","M","100-150k",3,1,1,3,0
"443",115063,-78.7995654837881,35.6571605121073,42.1973003044287,"White","F","25-50k",4,3,1,3,0
"444",115177,-78.5258567212809,35.700505097133,49.3568830904431,"Black","F","75-100k",4,3,2,1,0
"445",115209,-78.4927189636127,35.9643126978562,39.3758144811042,"Hispanic","M","75-100k",4,3,2,2,0
"446",115335,-78.6957576918165,35.7472660887361,44.8355396721285,"White","M","100-150k",3,1,2,1,0
"447",115433,-78.6176676298895,35.6422109910564,48.7136512036043,"White","F","100-150k",4,3,2,3,0
"448",115435,-78.580578006722,35.7914413311492,61.0084294571751,"White","F","<25k",1,3,1,2,0
"449",115476,-78.6688074439455,35.7529043700905,34.0389427777905,"White","F","75-100k",3,1,2,2,0
"450",115620,-78.6070673257656,35.7700711619989,57.4383224366857,"White","M","75-100k",1,3,1,3,0
"451",116352,-78.5918323810179,35.8344549481662,56.293329580643,"White","M","75-100k",3,1,2,3,0
"452",116475,-78.5159922334572,35.682597206835,50.0007396739003,"White","F","50-75k",3,1,2,2,0
"453",116609,-78.6166615236971,35.8673194470952,35.1790661211317,"White","M","25-50k",3,2,1,1,0
"454",116967,-78.6656732629168,35.7346357561822,52.9082314803444,"White","M","25-50k",3,2,1,2,0
"455",117663,-78.5601099969305,35.7572160586207,35.5032059342209,"White","M","100-150k",1,3,2,1,0
"456",117818,-78.7375232159204,35.6463470220728,40.2229385871391,"White","M","75-100k",4,4,1,1,0
"457",117873,-78.5637996049284,35.8558249627117,36.3534163503803,"White","M","100-150k",3,2,1,3,0
"458",118058,-78.5239762711228,35.632275547224,40.9067408564294,"Black","M","25-50k",3,1,2,3,0
"459",118594,-78.668371245603,35.7550686708686,43.2912296981705,"White","F","50-75k",3,2,2,1,0
"460",119192,-78.6068259079931,35.772955892588,36.2876071275156,"Black","M","<25k",1,3,2,2,0
"461",120068,-78.7182550789972,35.7356201362269,33.5985505206085,"White","F","50-75k",3,2,2,2,0
"462",120128,-78.7356276167377,35.7879865401551,41.783807294919,"White","M","<25k",1,3,2,3,1
"463",120180,-78.7308116376792,35.8155425651564,32.1390003981789,"White","M","75-100k",1,4,1,1,0
"464",120197,-78.5900370581603,35.6783216097856,37.6708843074274,"Black","F","25-50k",4,4,1,2,0
"465",120908,-78.5413473471526,35.7280406141505,38.4400216414491,"Hispanic","F","75-100k",4,4,1,3,0
"466",121328,-78.725392269282,35.6018010716058,61.7031692077445,"White","F","100-150k",3,2,1,1,0
"467",121331,-78.6864599716482,35.8665905400159,35.3711689034148,"White","F","25-50k",1,4,1,2,0
"468",121339,-78.6458161168293,35.7591630068209,36.7628127990562,"White","F","50-75k",3,2,2,3,0
"469",121703,-78.5359301651159,35.7697709574953,45.3078292677811,"White","F","<25k",1,4,1,3,0
"470",122394,-78.6902716833081,35.7708834960335,45.1540644760232,"Hispanic","M",">150k",3,3,1,1,0
"471",122410,-78.5220324360984,35.7812722297405,35.3297804684809,"White","M","100-150k",1,4,2,1,0
